vendor_normalized,sum_effective_value
QMR,440455.44
EPERFORMANCE,156618.00
SIERRA SYSTEMS GROUP,113022.60
LOWE MARTIN GROUP,81924.32
CARISSE GRAPHIC DESIGN,36668.50
ONX ENTERPRISE SOLUTIONS,25802.69
COPEM CONSULTING,10509.00
RICOH,7311.55
JARRETT ESP SERVICES,6326.57
