vendor_normalized,sum_effective_value
EXCEL HUMAN RESOURCES,144129.60
QUINTET CONSULTING,100900.00
DELTA MEDIA,30423.75
ELLEN FRY,24860.00
HAWORTH,22489.44
GALBRAITH COMMUNICATIONS,12003.43
RANDSTAD,11775.83
